jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,cycleway_km,street_km,unknown_km,state_road_km,off-grid_(unknown)_km,path_km,singletrack_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,access_road_km,alpine_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,type_course,niveau_uci,is_stage_race,cluster,cluster_label
17,9,2025,result,gp-de-wallonie,1.Pro,2025 Grand Prix de Wallonie.gpx,https://www.komoot.com/tour/2962564471,145.0,8.58,6.23,0.0,28.5,0.0,0.0,0.0,182.0,4.07,2.18,0.0,0.0,0.0,0.0,188.56,2491.0,2477.0,532.0,81.0,9.0,4.0,1.0,0.0,0.0,0.9982,0.7535,0.1657,0.0,0.0,2.6,4.07,2.52,115.0,accidentee,3,0,5.0,accidente_long
17,9,2025,stage_3,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 3.gpx,https://www.komoot.com/tour/2962792297,35.9,0.0,0.0,0.0,70.4,0.0,0.0,0.0,91.8,14.4,0.0,0.0,0.0,0.0,0.0,106.35,2036.0,2050.0,569.0,35.0,6.0,3.0,3.0,0.0,0.0,0.9458,0.823,0.823,0.0,0.0,-0.4,-0.8,-1.22,110.0,accidentee,1,1,5.0,accidente_long
17,9,2025,stage_1,tour-de-luxembourg,2.Pro,2025 Skoda Tour de Luxembourg Stage 1.gpx,https://www.komoot.com/tour/2962682077,113.0,0.857,0.0,0.0,38.5,0.0,0.163,0.0,153.0,0.0,0.205,0.0,0.0,0.0,0.0,152.85,2408.0,2379.0,517.0,190.0,8.0,4.0,1.0,0.0,0.0,0.9311,0.9311,0.5067,0.0,0.0,6.2,1.97,0.62,273.0,arrivee_en_cote,3,1,5.0,accidente_long
17,9,2025,stage_1,okolo-slovenska,2.1,2025 Okolo Slovenska / Tour de Slovaquie Stage 1.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,2,1,,
18,9,2025,stage_4,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 4.gpx,https://www.komoot.com/tour/2962792503,5.59,0.0,0.259,6.42,32.9,6.17,0.0,0.0,37.8,0.63,0.0,0.0,0.0,0.0,0.0,44.81,371.0,395.0,268.0,186.0,1.0,0.0,0.0,0.0,0.0,0.6912,0.0,0.0,0.0,0.0,0.43,0.34,0.21,200.0,CLM,1,1,2.0,court_plat
18,9,2025,stage_2,tour-de-luxembourg,2.Pro,2025 Skoda Tour de Luxembourg Stage 2.gpx,https://www.komoot.com/tour/2962682597,106.0,2.6,3.03,0.0,54.9,0.0,1.94,0.0,168.0,0.0,0.132,0.0,0.0,0.12,0.0,168.35,2001.0,1839.0,389.0,139.0,6.0,2.0,0.0,0.0,0.0,0.9399,0.55,0.0,0.0,0.0,1.8,0.33,0.38,231.0,accidentee,3,1,5.0,accidente_long
18,9,2025,stage_2,okolo-slovenska,2.1,2025 Okolo Slovenska / Tour de Slovaquie Stage 2.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,2,1,,
19,9,2025,stage_3,tour-de-luxembourg,2.Pro,2025 Skoda Tour de Luxembourg Stage 3.gpx,https://www.komoot.com/tour/2962683640,114.0,0.0,1.15,0.305,55.6,0.125,0.126,0.0,168.0,0.149,2.41,0.0,0.0,0.0,0.0,170.32,3110.0,2964.0,529.0,148.0,11.0,5.0,1.0,0.0,0.0,0.9996,0.9231,0.4044,0.0,0.0,7.6,1.77,1.08,211.0,arrivee_en_cote,3,1,5.0,accidente_long
19,9,2025,stage_3,okolo-slovenska,2.1,2025 Okolo Slovenska / Tour de Slovaquie Stage 3.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,2,1,,
19,9,2025,stage_1,tour-of-huangshan,2.1,2025 Tour of Huangshan Stage 1.gpx,https://www.komoot.com/tour/2962773696,4.32,0.0,0.0,141.0,0.0,141.0,0.0,0.0,1.93,2.39,0.0,0.0,0.0,0.0,0.0,143.61,340.0,341.0,126.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.03,0.02,34.0,sprint,2,1,3.0,accidente_altitude
19,9,2025,stage_5,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 5.gpx,https://www.komoot.com/tour/2962792682,8.27,0.0,0.768,9.84,86.2,9.84,0.0,0.0,91.5,3.66,0.0,0.0,0.0,0.0,0.0,104.96,567.0,597.0,345.0,164.0,1.0,1.0,0.0,0.0,0.0,0.6912,0.6912,0.0,0.0,0.0,-0.2,-0.03,-0.28,393.0,sprint,1,1,2.0,court_plat
19,9,2025,result,kampioenschap-van-vlaanderen1,1.1,2025 Kampioenschap van Vlaanderen.gpx,https://www.komoot.com/tour/2962591186,65.4,93.8,17.2,0.0,5.2,0.0,0.0,0.0,92.9,88.8,0.0,0.0,0.0,0.0,0.0,180.22,757.0,766.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.27,0.12,52.0,sprint,2,0,1.0,sprint_pave
20,9,2025,stage_4,tour-de-luxembourg,2.Pro,2025 Skoda Tour de Luxembourg Stage 4.gpx,https://www.komoot.com/tour/2962684296,20.1,0.663,0.488,0.0,0.333,0.0,4.66,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,26.28,362.0,369.0,363.0,233.0,1.0,0.0,0.0,0.0,0.0,0.2271,0.0,0.0,0.0,0.0,-3.2,-1.33,-0.12,194.0,sprint,3,1,2.0,court_plat
20,9,2025,stage_4,okolo-slovenska,2.1,2025 Okolo Slovenska / Tour de Slovaquie Stage 4.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,2,1,,
20,9,2025,result,gp-impanis-van-petegem,1.Pro,2025 SUPER 8 Classic.gpx,https://www.komoot.com/tour/2962672196,121.0,60.5,10.7,0.0,2.54,0.0,0.159,0.0,145.0,53.3,1.7,0.137,0.0,0.0,0.0,200.23,1794.0,1827.0,156.0,10.0,3.0,0.0,0.0,0.0,0.0,0.4537,0.0,0.0,0.0,0.0,-0.3,-0.03,-0.08,21.0,sprint,3,0,1.0,sprint_pave
20,9,2025,result,milano-rapallo,1.2,2025 Milano-Rapallo.gpx,https://www.komoot.com/tour/2962623848,76.0,2.99,0.414,4.45,96.4,4.32,0.0,0.0,172.0,3.39,0.0,0.0,0.0,0.0,0.0,179.96,1618.0,1694.0,675.0,7.0,4.0,3.0,1.0,0.0,0.0,0.9289,0.9289,0.6374,0.0,0.0,-3.8,-4.9,-3.68,125.0,sprint,1,0,5.0,accidente_long
20,9,2025,stage_6,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 6.gpx,https://www.komoot.com/tour/2962792890,105.0,0.0,0.0,1.96,12.9,2.99,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,120.89,758.0,760.0,105.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.03,-0.24,304.0,sprint,1,1,2.0,court_plat
20,9,2025,stage_2,tour-of-huangshan,2.1,2025 Tour of Huangshan Stage 2.gpx,https://www.komoot.com/tour/2962774110,28.7,1.56,1.14,0.0,89.7,0.0,0.0,0.0,120.0,1.14,0.0,0.0,0.0,0.0,0.0,120.97,1487.0,1439.0,478.0,114.0,4.0,2.0,1.0,0.0,0.0,0.8117,0.7127,0.7127,0.0,0.0,-1.8,-0.53,0.18,231.0,sprint,2,1,2.0,court_plat
21,9,2025,stage_3,tour-of-huangshan,2.1,2025 Tour of Huangshan Stage 3.gpx,https://www.komoot.com/tour/2962774379,0.178,0.0,0.544,102.0,0.439,101.0,0.0,0.0,0.55,0.497,0.0,0.0,0.0,0.0,0.0,100.69,1473.0,1441.0,634.0,108.0,3.0,1.0,1.0,0.0,0.0,0.8677,0.8677,0.8677,0.0,0.0,-0.4,-0.27,-0.5,37.0,sprint,2,1,3.0,accidente_altitude
21,9,2025,result,gooikse-pijl,1.1,2025 Lotto Gooikse Pijl.gpx,https://www.komoot.com/tour/2962616233,113.0,81.1,0.0,1.44,0.0,0.0,0.0,0.0,101.0,94.2,0.0,0.0,0.0,0.0,0.0,195.52,1929.0,1954.0,95.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.02,117.0,sprint,2,0,1.0,sprint_pave
21,9,2025,result,world-championship-itt,WC,2025 UCI Road World Championships - ITT.gpx,https://www.komoot.com/tour/2962816210,3.91,1.24,0.356,0.482,34.8,0.388,0.0,0.245,24.4,14.7,1.21,0.245,0.0,0.0,0.0,40.59,758.0,784.0,1654.0,1384.0,4.0,2.0,0.0,0.0,0.0,0.9945,0.5543,0.0,0.0,0.0,2.2,3.67,0.04,729.0,autre,5,0,2.0,court_plat
21,9,2025,result,giro-di-romagna,1.1,2025 Giro della Romagna.gpx,https://www.komoot.com/tour/2962539568,174.0,1.32,8.89,0.0,15.9,0.0,0.0,0.0,179.0,21.2,0.0,0.0,0.0,0.0,0.0,199.87,2389.0,2333.0,216.0,1.0,14.0,7.0,0.0,0.0,0.0,0.9617,0.9301,0.0,0.0,0.0,0.5,-0.27,0.08,364.0,accidentee,2,0,5.0,accidente_long
21,9,2025,stage_5,okolo-slovenska,2.1,2025 Okolo Slovenska / Tour de Slovaquie Stage 5.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,2,1,,
21,9,2025,stage_5,tour-de-luxembourg,2.Pro,2025 Skoda Tour de Luxembourg Stage 5.gpx,https://www.komoot.com/tour/2962685290,125.0,1.55,4.08,0.0,45.2,0.0,0.386,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,176.61,3099.0,2997.0,530.0,189.0,12.0,4.0,1.0,0.0,0.0,0.9662,0.6717,0.2495,0.0,0.0,-1.1,0.97,-1.08,209.0,accidentee,3,1,5.0,accidente_long
21,9,2025,result,gp-d-isbergues,1.1,2025 Grand Prix d'Isbergues - Pas de Calais.gpx,https://www.komoot.com/tour/2962560814,133.0,1.53,49.1,1.49,17.8,0.0,0.0,0.0,138.0,61.6,0.0,0.0,0.0,0.0,0.0,201.52,1155.0,1168.0,191.0,16.0,2.0,1.0,0.0,0.0,0.0,0.5525,0.4045,0.0,0.0,0.0,-0.1,0.07,0.0,44.0,sprint,2,0,1.0,sprint_pave
22,9,2025,stage_7,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 7.gpx,https://www.komoot.com/tour/2962793904,36.8,0.0,1.01,0.0,70.4,0.0,0.0,0.0,107.0,1.01,0.0,0.0,0.0,0.0,0.0,107.99,1586.0,1590.0,522.0,124.0,4.0,1.0,1.0,0.0,0.0,0.7482,0.7482,0.7482,0.0,0.0,0.1,-0.97,-0.08,221.0,sprint,1,1,2.0,court_plat
23,9,2025,stage_8,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 8.gpx,https://www.komoot.com/tour/2962794055,10.2,0.0,0.0,0.0,1.04,2.92,0.0,0.0,10.7,0.572,0.0,0.0,0.0,0.0,0.0,14.18,54.0,51.0,135.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.11,-0.05,54.0,CLM,1,1,2.0,court_plat
24,9,2025,stage_9,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 9.gpx,https://www.komoot.com/tour/2962794301,54.5,0.0,0.0,6.49,47.5,8.07,0.0,0.0,101.0,0.796,0.0,0.0,0.0,0.0,0.0,110.08,445.0,526.0,140.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,-0.02,140.0,sprint,1,1,2.0,court_plat
24,9,2025,result,omloop-van-het-houtland-lichtervelde,1.1,2025 Omloop van het Houtland.gpx,https://www.komoot.com/tour/2962645392,116.0,53.3,23.5,0.826,0.0,0.0,0.0,0.0,82.2,108.0,8.01,0.0,0.0,0.0,0.0,198.72,628.0,614.0,46.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.13,0.14,47.0,pavees,2,0,1.0,sprint_pave
25,9,2025,stage_10,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 10.gpx,https://www.komoot.com/tour/2962791495,63.4,0.0,0.0,2.76,51.1,3.68,0.0,0.0,105.0,9.27,0.0,0.0,0.0,0.0,0.0,117.96,1399.0,828.0,876.0,284.0,3.0,2.0,1.0,0.0,0.0,0.9985,0.9985,0.9985,0.0,0.0,7.3,5.3,4.88,784.0,arrivee_en_cote,1,1,5.0,accidente_long
26,9,2025,stage_11,tour-of-poyang-lake,2.2,2025 Tour of Poyang Lake Stage 11.gpx,https://www.komoot.com/tour/2962791848,97.8,0.0,0.0,0.0,26.1,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,123.83,1485.0,1479.0,316.0,133.0,3.0,3.0,0.0,0.0,0.0,0.9157,0.9157,0.0,0.0,0.0,0.4,0.83,-0.02,308.0,sprint,1,1,2.0,court_plat
26,9,2025,result,tour-de-la-mirabelle,1.2,2025 Tour de la Mirabelle.gpx,https://www.komoot.com/tour/2962740931,164.0,0.0,1.54,0.0,15.9,0.0,0.0,0.0,175.0,5.66,0.0,0.0,0.0,0.0,0.0,180.82,2170.0,2188.0,374.0,170.0,9.0,4.0,0.0,0.0,0.0,0.9573,0.9573,0.0,0.0,0.0,-0.2,-0.6,-0.82,345.0,accidentee,1,0,5.0,accidente_long
27,9,2025,result,arno-wallaard-memorial,1.2,2025 Arno Wallaard Memorial.gpx,https://www.komoot.com/tour/2962421163,153.0,12.7,4.0,1.42,0.53,1.37,0.0,0.0,130.0,48.6,7.96,0.0,0.0,0.0,0.0,187.74,275.0,278.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.02,22.0,pavees,1,0,1.0,sprint_pave
27,9,2025,result,gp-cerami,1.2,2025 Grand Prix Cerami.gpx,https://www.komoot.com/tour/2962546962,127.0,15.3,22.9,4.47,6.19,4.47,0.0,0.0,136.0,33.6,1.95,0.0,0.0,0.0,0.0,176.23,1409.0,1351.0,149.0,41.0,5.0,0.0,0.0,0.0,0.0,0.932,0.0,0.0,0.0,0.0,2.5,1.2,0.08,98.0,sprint,1,0,1.0,sprint_pave
28,9,2025,result,paris-chauny-classique,1.1,2025 Paris-Chauny.gpx,https://www.komoot.com/tour/2962649418,167.0,0.561,6.91,0.0,14.0,0.0,0.0,0.0,171.0,17.6,0.0,0.0,0.0,0.0,0.0,188.51,1751.0,1774.0,206.0,36.0,9.0,1.0,0.0,0.0,0.0,0.7757,0.48,0.0,0.0,0.0,0.3,-0.3,-0.38,124.0,sprint,2,0,5.0,accidente_long
28,9,2025,result,world-championship,WC,2025 UCI Road World Championships.gpx,https://www.komoot.com/tour/2962816419,65.2,0.0,23.5,2.4,30.6,2.04,1.1,0.0,89.1,20.2,10.7,0.0,0.0,0.0,0.0,119.3,2671.0,2651.0,1499.0,1389.0,8.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,2.1,2.2,0.3,662.0,autre,5,0,5.0,accidente_long
28,9,2025,stage_1,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 1.gpx,https://www.komoot.com/tour/2962649944,40.6,0.0,0.0,0.0,56.1,0.0,0.0,0.0,96.7,0.0,0.0,0.0,0.0,0.0,0.0,96.69,744.0,748.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,-0.22,136.0,sprint,3,1,2.0,court_plat
29,9,2025,stage_2,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 2.gpx,https://www.komoot.com/tour/2962650753,81.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,166.47,722.0,802.0,95.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.27,0.12,79.0,sprint,3,1,2.0,court_plat
30,9,2025,stage_1,tour-of-croatia,2.1,2025 Cro Race Stage 1.gpx,https://www.komoot.com/tour/2962468321,60.9,0.0,0.381,0.216,101.0,0.216,0.282,0.0,162.0,0.319,0.176,0.0,0.0,0.0,0.0,162.25,1684.0,1404.0,471.0,-2.0,4.0,1.0,1.0,0.0,0.0,0.8714,0.8714,0.8714,0.0,0.0,-0.9,-0.3,0.0,123.0,sprint,2,1,5.0,accidente_long
30,9,2025,stage_3,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 3.gpx,https://www.komoot.com/tour/2962651283,12.1,0.0,0.0,0.0,187.0,0.0,0.0,0.0,199.0,0.0,0.146,0.0,0.0,0.0,0.0,199.27,2538.0,2679.0,1049.0,3.0,3.0,2.0,2.0,1.0,1.0,0.4597,0.3683,0.3683,0.3683,0.3683,-0.5,-0.37,-0.24,44.0,montagne,3,1,5.0,accidente_long
1,10,2025,stage_4,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 4.gpx,https://www.komoot.com/tour/2962651768,0.309,0.0,0.54,0.248,141.0,0.248,0.0,0.0,141.0,0.849,0.0,0.0,0.0,0.0,0.0,142.01,497.0,497.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,129.0,sprint,3,1,2.0,court_plat
1,10,2025,stage_2,tour-of-croatia,2.1,2025 Cro Race Stage 2.gpx,https://www.komoot.com/tour/2962469023,0.0,2.7,0.0,0.0,48.4,0.0,0.0,0.0,48.4,2.7,0.0,0.0,0.0,0.0,0.0,51.01,448.0,299.0,160.0,3.0,2.0,0.0,0.0,0.0,0.0,0.9933,0.0,0.0,0.0,0.0,1.9,1.73,1.48,268.0,CLM,2,1,2.0,court_plat
1,10,2025,result,uec-road-european-championships-itt,CC,2025 UEC European Championships - ITT.gpx,https://www.komoot.com/tour/2962816561,15.6,1.15,0.924,0.0,6.52,0.0,0.0,0.0,22.1,2.08,0.0,0.0,0.0,0.0,0.0,24.02,216.0,154.0,175.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.87,0.94,216.0,CLM,0,0,2.0,court_plat
2,10,2025,stage_3,tour-of-croatia,2.1,2025 Cro Race Stage 3.gpx,https://www.komoot.com/tour/2962469724,38.6,0.0,0.794,2.8,104.0,6.25,0.346,0.137,144.0,0.116,0.0,0.0,0.0,0.0,0.0,150.19,1632.0,2188.0,838.0,3.0,5.0,3.0,1.0,0.0,0.0,0.8929,0.8929,0.3985,0.0,0.0,0.0,-1.05,-1.2,45.0,sprint,2,1,5.0,accidente_long
2,10,2025,stage_5,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 5.gpx,https://www.komoot.com/tour/2962652226,93.2,0.0,0.0,0.0,30.4,0.0,0.0,0.0,122.0,1.79,0.0,0.0,0.0,0.0,0.0,123.37,2212.0,1030.0,1229.0,42.0,3.0,1.0,1.0,1.0,1.0,0.998,0.998,0.998,0.998,0.998,3.8,4.0,4.74,339.0,accidentee,3,1,0.0,montagne
3,10,2025,stage_4,tour-of-croatia,2.1,2025 Cro Race Stage 4.gpx,https://www.komoot.com/tour/2962470369,116.0,0.0,2.36,16.7,52.4,16.6,2.58,1.39,167.0,3.71,0.887,3.47,0.0,0.0,0.0,191.06,3653.0,3398.0,957.0,0.0,13.0,6.0,2.0,1.0,1.0,0.9995,0.9206,0.9206,0.6366,0.6366,7.6,2.73,1.16,299.0,haute_montagne,2,1,0.0,montagne
3,10,2025,stage_6,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 6.gpx,https://www.komoot.com/tour/2962652882,0.804,0.0,0.901,0.0,122.0,0.413,0.0,0.0,122.0,1.56,0.0,0.0,0.0,0.0,0.0,123.71,503.0,500.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.13,-0.04,125.0,sprint,3,1,2.0,court_plat
3,10,2025,result,munsterland-giro,1.Pro,2025 Sparkassen Muensterland Giro.gpx,https://www.komoot.com/tour/2962694697,129.0,31.4,12.2,3.26,1.73,3.02,0.917,0.457,168.0,12.5,10.3,0.119,0.241,0.0,0.0,193.93,889.0,964.0,161.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.06,32.0,pavees,3,0,1.0,sprint_pave
4,10,2025,result,giro-dell-emilia,1.Pro,2025 Giro dell'Emilia.gpx,https://www.komoot.com/tour/2962533709,145.0,9.86,0.193,0.0,44.3,0.0,0.0,0.0,194.0,0.222,4.66,0.0,0.0,0.0,0.0,198.96,2885.0,2635.0,625.0,13.0,10.0,8.0,1.0,0.0,0.0,0.9993,0.9993,0.4613,0.0,0.0,9.3,6.07,1.74,403.0,arrivee_en_cote,3,0,5.0,accidente_long
4,10,2025,stage_5,tour-of-croatia,2.1,2025 Cro Race Stage 5.gpx,https://www.komoot.com/tour/2962471351,98.1,1.16,8.83,0.269,41.6,0.0,0.482,0.0,147.0,2.93,0.0,0.0,0.0,0.0,0.0,150.53,1515.0,1494.0,581.0,105.0,3.0,2.0,1.0,0.0,0.0,0.8528,0.8528,0.8528,0.0,0.0,-0.2,-0.27,-0.72,72.0,sprint,2,1,5.0,accidente_long
4,10,2025,stage_7,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 7.gpx,https://www.komoot.com/tour/2962654479,14.8,0.0,0.164,5.74,195.0,5.94,0.0,0.0,195.0,14.0,0.105,0.0,0.0,0.0,0.0,215.15,625.0,607.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.13,-0.16,133.0,sprint,3,1,2.0,court_plat
5,10,2025,result,oita-urban-classic,1.2,2025 Oita Urban Classic Road Race.gpx,https://www.komoot.com/tour/2962641210,118.0,0.0,28.7,30.4,0.0,3.12,0.0,1.09,118.0,0.0,0.0,1.09,0.0,0.0,0.0,148.5,2834.0,2834.0,120.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,-0.4,-0.42,418.0,accidentee,1,0,5.0,accidente_long
5,10,2025,result,coppa-agostoni,1.1,2025 Coppa Agostoni - Giro delle Brianze.gpx,https://www.komoot.com/tour/2962465633,163.0,1.56,3.05,0.0,0.267,0.0,0.15,0.0,137.0,30.7,0.325,0.0,0.0,0.0,0.0,168.39,3026.0,3039.0,536.0,190.0,13.0,8.0,4.0,0.0,0.0,0.9094,0.8282,0.7394,0.0,0.0,-0.5,-0.43,-0.44,8.0,montagne,2,0,5.0,accidente_long
5,10,2025,stage_8,tour-de-langkawi,2.Pro,2025 Petronas Le Tour de Langkawi Stage 8.gpx,https://www.komoot.com/tour/2962655096,70.2,0.0,0.224,0.545,110.0,0.809,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,181.18,1793.0,1787.0,320.0,15.0,4.0,3.0,0.0,0.0,0.0,0.9062,0.9062,0.0,0.0,0.0,1.0,0.07,-0.04,106.0,sprint,3,1,5.0,accidente_long
5,10,2025,stage_6,tour-of-croatia,2.1,2025 Cro Race Stage 6.gpx,https://www.komoot.com/tour/2962473074,57.1,7.28,2.58,28.2,22.5,27.7,6.23,0.691,124.0,2.41,0.0,2.53,0.0,0.392,0.0,156.71,531.0,553.0,201.0,99.0,1.0,0.0,0.0,0.0,0.0,0.7162,0.0,0.0,0.0,0.0,0.1,0.13,0.02,54.0,sprint,2,1,2.0,court_plat
5,10,2025,result,uec-road-european-championships-me,CC,2025 UEC European Championships.gpx,https://www.komoot.com/tour/2962816702,43.0,25.0,1.04,1.14,15.7,1.52,0.0,0.0,76.5,8.16,0.0,0.0,0.0,0.0,0.0,85.79,1620.0,1620.0,617.0,109.0,5.0,4.0,1.0,0.0,0.0,0.9262,0.9262,0.547,0.0,0.0,0.1,0.0,-2.84,291.0,autre,0,0,5.0,accidente_long
6,10,2025,result,coppa-bernocchi,1.Pro,2025 Coppa Bernocchi - GP Banco BPM.gpx,https://www.komoot.com/tour/2962466494,170.0,0.756,10.9,1.88,8.65,1.88,0.0,0.0,178.0,13.0,0.174,0.0,0.0,0.253,0.0,193.06,1973.0,1972.0,392.0,175.0,8.0,8.0,0.0,0.0,0.0,0.8547,0.8547,0.0,0.0,0.0,0.8,0.13,-0.02,43.0,sprint,3,0,5.0,accidente_long
7,10,2025,result,coppa-citta-di-san-daniele2,1.2,2025 Coppa Citta di San Daniele.gpx,https://www.komoot.com/tour/2962467369,152.0,0.0,0.0,2.73,5.25,2.73,0.0,0.0,112.0,45.0,0.0,0.0,0.0,0.0,0.0,159.76,2234.0,2159.0,488.0,123.0,8.0,2.0,2.0,0.0,0.0,0.9163,0.9163,0.9163,0.0,0.0,5.2,0.87,0.52,104.0,arrivee_en_cote,1,0,5.0,accidente_long
7,10,2025,result,memorial-frank-vandenbroucke,1.1,2025 Binche - Chimay - Binche / Memorial Frank Vandenbroucke.gpx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,sprint,2,0,,
7,10,2025,result,tre-valli-varesine,1.Pro,2025 Tre Valli Varesine.gpx,https://www.komoot.com/tour/2962811604,113.0,18.5,31.6,0.219,29.1,0.0,0.129,0.0,185.0,7.06,0.766,0.0,0.0,0.766,0.0,198.17,3377.0,3249.0,482.0,242.0,13.0,11.0,0.0,0.0,0.0,0.9958,0.9336,0.0,0.0,0.0,-0.2,2.83,2.46,148.0,accidentee,3,0,5.0,accidente_long
8,10,2025,stage_1,tour-de-santa-catarina,2.2,2025 Volta Ciclistica de Santa Catarina Stage 1.gpx,https://www.komoot.com/tour/2963165631,22.3,0.0,0.199,0.0,132.0,0.0,0.0,0.0,147.0,7.78,0.0,0.0,0.0,0.0,0.0,154.46,3222.0,2411.0,1565.0,80.0,6.0,4.0,2.0,1.0,1.0,0.9342,0.9342,0.9342,0.9342,0.9342,-5.3,-7.67,-7.38,380.0,montagne,1,1,5.0,accidente_long
9,10,2025,stage_2,tour-de-santa-catarina,2.2,2025 Volta Ciclistica de Santa Catarina Stage 2.gpx,https://www.komoot.com/tour/2963166249,0.955,0.0,0.976,0.126,131.0,0.126,0.0,0.0,132.0,0.0,1.48,0.0,0.0,0.0,0.0,133.17,1915.0,1905.0,1565.0,891.0,4.0,4.0,2.0,1.0,0.0,0.8659,0.8659,0.8659,0.8659,0.0,-5.2,-7.63,-7.36,380.0,accidentee,1,1,5.0,accidente_long
