date,year,course,stage,stage_num,classification,distance_gpx_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,unknown_km,path_km,singletrack_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,max_pts,fichier_gpx,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km
2018-01-28,2018,gp-d-ouverture,result,,1.1,146.39,144.0,1.94,0.0,0.0,0.0,104.0,0.849,39.9,0.973,0.0,0.0,0.0,0.0,0.0,2645.0,2789.0,730.0,10.0,1.0,4.0,3.0,0.0,0.0,0.9409,0.9409,0.816,0.0,0.0,-0.7,-1.27,-1.68,0.0,0.23,842.0,125.0,2018 Grand Prix Cycliste la Marseillaise.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-28,2018,great-ocean-road-race,result,,1.UWT,113.43,87.9,25.6,0.0,0.0,0.0,77.7,0.683,6.93,28.1,0.0,0.0,0.0,0.0,0.0,1171.0,1171.0,178.0,2.0,2.0,1.0,0.0,0.0,0.0,0.8275,0.6286,0.0,0.0,0.0,-0.9,-0.8,-0.96,85.0,0.12,340.0,300.0,2018 Cadel Evans Great Ocean Road Race.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-28,2018,tour-international-des-zibans,stage_3,3.0,2.2,153.71,153.0,0.97,0.0,0.0,0.0,25.8,0.287,127.0,0.0,0.241,0.0,0.0,0.0,0.0,600.0,207.0,511.0,17.0,0.0,0.0,1.0,0.0,0.0,0.9988,0.9988,0.9988,0.0,0.0,1.4,1.47,1.18,366.0,-0.14,51.0,7.0,2018 Tour International des Zibanes Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-28,2018,speedy-tour-d-indonesia,stage_4,4.0,2.1,170.71,164.0,4.55,0.121,0.0,0.0,8.39,1.6,159.0,0.0,2.01,0.0,2.33,0.113,0.0,1890.0,1870.0,1408.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6519,0.5789,0.5789,0.5789,0.5789,-0.2,0.1,-0.2,18.0,0.02,215.0,14.0,2018 Tour de Indonesia Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-28,2018,vuelta-ciclista-a-la-provincia-de-san-juan,stage_7,7.0,2.1,144.11,22.2,2.11,0.0,0.0,0.0,22.1,0.0,0.0,0.0,123.0,0.0,128.0,6.91,0.0,440.0,442.0,663.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13,0.12,63.0,0.03,164.0,14.0,2018 Vuelta Ciclista a la Provincia de San Juan Stage 7.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,2018,tour-international-des-zibans,stage_4,4.0,2.2,146.34,132.0,0.0,0.0,0.0,0.0,21.5,0.0,111.0,0.0,13.8,0.0,13.5,0.0,0.0,834.0,795.0,506.0,65.0,1.0,0.0,1.0,0.0,0.0,0.9942,0.4714,0.4714,0.0,0.0,0.4,1.03,0.82,163.0,0.6,611.0,7.0,2018 Tour International des Zibanes Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,2018,vuelta-a-la-comunidad-valenciana,stage_1,1.0,2.1,191.24,175.0,4.78,0.329,1.15,0.0,75.6,0.721,90.8,12.1,10.9,0.0,9.28,1.84,0.0,2448.0,2447.0,789.0,0.0,2.0,1.0,0.0,1.0,0.0,0.7756,0.5271,0.5271,0.5271,0.0,0.1,-0.07,-0.04,30.0,0.38,706.0,14.0,2018 Volta a la Comunitat Valenciana Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,2018,etoile-de-besseges,stage_1,1.0,2.1,160.95,154.0,4.86,0.0,0.0,0.0,114.0,3.15,41.9,0.0,1.01,0.0,1.57,1.37,0.0,546.0,554.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-0.17,-0.22,60.0,-0.02,148.0,14.0,2018 Etoile de Besseges Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,2018,herald-sun-tour,prologue,,2.1,1.61,1.09,0.213,0.262,0.0,0.0,0.257,0.0,0.0,0.899,0.0,0.0,0.0,0.37,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,1.0,-0.06,1.0,14.0,2018 Herald Sun Tour Prologue.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,2018,vuelta-a-la-comunidad-valenciana,stage_2,2.0,2.1,153.71,144.0,8.57,0.337,0.833,0.0,111.0,0.822,34.4,6.56,0.0,0.0,0.0,0.833,0.0,2363.0,2454.0,713.0,7.0,1.0,1.0,3.0,0.0,0.0,0.8413,0.8413,0.8413,0.0,0.0,-0.5,-0.43,-0.38,5.0,0.59,837.0,14.0,2018 Volta a la Comunitat Valenciana Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,2018,etoile-de-besseges,stage_2,2.0,2.1,151.08,130.0,19.1,0.0,0.0,0.0,119.0,5.22,21.3,3.37,2.33,0.0,2.5,0.0,0.0,913.0,892.0,199.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2469,0.0,0.0,0.0,0.0,-0.4,0.27,0.7,69.0,-0.04,365.0,14.0,2018 Etoile de Besseges Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,2018,herald-sun-tour,stage_1,1.0,2.1,123.76,123.0,0.497,0.0,0.0,0.0,77.7,2.92,42.3,0.971,0.252,0.0,0.252,0.0,0.0,1793.0,1798.0,592.0,66.0,2.0,1.0,1.0,0.0,0.0,0.8093,0.8093,0.8093,0.0,0.0,0.7,-1.17,-0.8,34.0,0.06,642.0,14.0,2018 Herald Sun Tour Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,2018,etoile-de-besseges,stage_3,3.0,2.1,152.35,144.0,1.47,0.0,0.0,0.0,120.0,2.7,22.9,0.0,7.28,0.0,7.28,0.0,0.0,2059.0,2056.0,413.0,141.0,5.0,4.0,0.0,0.0,0.0,0.8461,0.8461,0.0,0.0,0.0,0.4,0.0,0.02,69.0,0.4,857.0,14.0,2018 Etoile de Besseges Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,2018,vuelta-a-la-comunidad-valenciana,stage_3,3.0,2.1,23.2,20.8,1.81,0.0,0.0,0.0,22.2,0.432,0.0,0.0,0.665,0.0,0.665,0.0,0.0,378.0,490.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.23,0.4,91.0,-0.48,378.0,,2018 Volta a la Comunitat Valenciana Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,2018,herald-sun-tour,stage_2,2.0,2.1,1.61,1.1,0.213,0.262,0.0,0.0,0.257,0.0,0.0,0.908,0.0,0.0,0.0,0.37,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,1.0,-0.06,1.0,14.0,2018 Herald Sun Tour Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,2018,nc-colombia-itt,result,,NC,24.89,21.6,0.308,0.0,0.0,0.0,0.0,0.111,21.5,0.192,2.72,0.0,3.07,0.419,0.0,126.0,126.0,1554.0,1452.0,1.0,0.0,0.0,0.0,0.0,0.3132,0.0,0.0,0.0,0.0,-0.3,0.33,0.14,126.0,0.0,126.0,50.0,2018 Colombian Road National Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-03,2018,herald-sun-tour,stage_3,3.0,2.1,217.56,207.0,10.5,0.0,0.0,0.0,178.0,2.92,36.7,0.421,0.0,0.0,0.408,0.0,0.0,3117.0,1918.0,1349.0,138.0,2.0,0.0,2.0,0.0,1.0,0.9985,0.9985,0.9985,0.9985,0.9985,2.6,3.43,3.34,294.0,0.67,486.0,14.0,2018 Herald Sun Tour Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-03,2018,vuelta-a-la-comunidad-valenciana,stage_4,4.0,2.1,183.96,179.0,4.48,0.0,0.0,0.0,126.0,3.18,54.3,0.0,0.753,0.0,0.753,0.0,0.0,4084.0,3295.0,1020.0,11.0,2.0,4.0,1.0,0.0,1.0,0.9998,0.9998,0.9998,0.5392,0.5392,12.6,10.13,7.72,420.0,0.49,558.0,14.0,2018 Volta a la Comunitat Valenciana Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-03,2018,etoile-de-besseges,stage_4,4.0,2.1,151.34,138.0,13.0,0.0,0.0,0.0,112.0,12.2,25.8,0.463,0.889,0.0,0.931,0.28,0.0,1254.0,1213.0,263.0,30.0,3.0,2.0,0.0,0.0,0.0,0.9013,0.4844,0.0,0.0,0.0,4.2,1.83,1.18,78.0,-0.03,438.0,14.0,2018 Etoile de Besseges Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,2018,herald-sun-tour,stage_4,4.0,2.1,155.34,156.0,0.0,0.0,0.0,0.0,120.0,0.0,4.53,31.5,0.0,0.0,0.0,0.0,0.0,1926.0,1927.0,569.0,268.0,0.0,5.0,0.0,0.0,0.0,0.9819,0.9819,0.0,0.0,0.0,-1.1,-0.77,0.94,201.0,-0.53,463.0,14.0,2018 Herald Sun Tour Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,2018,etoile-de-besseges,stage_5,5.0,2.1,11.97,11.9,0.111,0.0,0.0,0.0,3.65,0.264,7.91,0.148,0.0,0.0,0.0,0.0,0.0,174.0,13.0,290.0,129.0,0.0,1.0,0.0,0.0,0.0,0.9979,0.9979,0.0,0.0,0.0,7.3,5.33,3.14,161.0,1.34,174.0,14.0,2018 Etoile de Besseges Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,2018,vuelta-a-la-comunidad-valenciana,stage_5,5.0,2.1,135.04,128.0,1.0,0.0,0.616,0.0,92.5,1.25,16.6,18.8,5.04,0.0,4.51,0.625,0.0,1537.0,1565.0,496.0,8.0,1.0,0.0,1.0,0.0,0.0,0.7544,0.7544,0.7544,0.0,0.0,-0.3,-0.27,-0.24,44.0,0.23,474.0,14.0,2018 Volta a la Comunitat Valenciana Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,2018,nc-colombia,result,,NC,227.08,178.0,36.0,5.28,0.0,0.0,0.922,19.0,159.0,0.0,0.0,0.0,11.6,50.4,1.15,3114.0,3116.0,1599.0,1481.0,19.0,0.0,0.0,0.0,0.0,0.9718,0.0,0.0,0.0,0.0,-1.0,-0.53,-0.06,158.0,-0.09,660.0,100.0,2018 Colombian Road National Championships.gpx,1.391,0.0,0.556,0.0,0.278,0.0
2018-02-06,2018,colombia-21,stage_1,1.0,2.1,98.97,90.9,4.95,2.68,0.0,0.0,19.2,1.4,68.8,9.19,0.0,0.0,0.0,0.0,0.0,295.0,295.0,1026.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.5,-0.44,32.0,0.05,160.0,14.0,2018 Colombia Oro y Paz Stage 1.gpx,0.774,0.0,0.193,0.0,0.0,0.0
2018-02-06,2018,dubai-tour,stage_1,1.0,2.HC,167.35,97.9,1.55,7.86,0.0,0.0,48.3,2.56,54.4,4.16,55.3,0.0,53.9,4.49,0.0,502.0,511.0,83.0,-11.0,1.0,0.0,0.0,0.0,0.0,0.2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.15,204.0,20.0,2018 Dubai Tour Stage 1.gpx,5.563,0.0,5.302,0.0,5.302,0.0
2018-02-07,2018,dubai-tour,stage_2,2.0,2.HC,188.88,93.8,3.51,0.862,0.445,0.0,37.8,5.37,57.0,0.0,90.6,0.0,79.1,0.488,0.354,437.0,436.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2398,0.0,0.0,0.0,0.0,0.1,-0.07,-0.12,53.0,0.13,170.0,20.0,2018 Dubai Tour Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,2018,colombia-21,stage_2,2.0,2.1,183.2,182.0,1.15,0.0,0.0,0.0,4.81,0.49,177.0,0.882,0.221,0.0,0.295,0.0,0.0,365.0,366.0,1061.0,966.0,1.0,0.0,0.0,0.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.23,0.4,47.0,-0.07,57.0,14.0,2018 Colombia Oro y Paz Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,2018,nc-south-africa-itt,result,,NC,44.02,43.8,0.0,0.0,0.0,0.0,32.1,0.0,11.7,0.0,0.0,0.0,0.122,0.184,0.0,174.0,173.0,340.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.34,174.0,0.0,174.0,50.0,2018 South African Road National Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,2018,dubai-tour,stage_3,3.0,2.HC,182.75,50.0,12.8,0.0,1.58,0.0,45.3,1.59,16.3,0.0,119.0,0.0,93.5,2.96,0.0,1247.0,1244.0,507.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8611,0.8611,0.8611,0.0,0.0,0.0,0.0,-0.2,74.0,0.07,165.0,20.0,2018 Dubai Tour Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,2018,colombia-21,stage_3,3.0,2.1,165.31,161.0,4.57,0.0,0.0,0.0,21.6,1.8,142.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,613.0,1035.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.33,0.04,76.0,-0.11,140.0,14.0,2018 Colombia Oro y Paz Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,2018,asian-continental-championships-ttt,result,,CC,72.98,70.3,2.55,0.0,0.0,0.0,18.5,0.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,612.0,612.0,225.0,117.0,2.0,0.0,0.0,0.0,0.0,0.7814,0.0,0.0,0.0,0.0,-0.3,-0.47,-0.06,64.0,0.02,441.0,,2018 ACC Asian Road Championships - TTT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,2018,tour-cycliste-international-la-provence,prologue,,2.1,5.85,0.0,0.156,0.0,1.32,0.0,0.0,0.0,0.0,0.0,4.13,0.0,4.45,1.76,0.0,37.0,37.0,444.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.07,0.14,37.0,0.0,37.0,14.0,2018 Tour Cycliste International La Provence Prologue.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,2018,dubai-tour,stage_4,4.0,2.HC,171.32,45.6,13.7,0.0,2.7,0.0,36.6,4.91,18.5,0.0,111.0,0.0,94.7,2.77,0.162,1299.0,880.0,495.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9993,0.9993,0.6299,0.0,0.0,5.3,2.67,1.92,109.0,0.2,198.0,20.0,2018 Dubai Tour Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,2018,colombia-21,stage_4,4.0,2.1,149.47,146.0,3.44,0.0,0.0,0.0,11.1,0.611,137.0,0.789,0.0,0.0,0.492,0.0,0.0,1357.0,568.0,1756.0,910.0,0.0,0.0,0.0,0.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,6.9,6.27,5.56,399.0,-0.03,174.0,14.0,2018 Colombia Oro y Paz Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,2018,tour-cycliste-international-la-provence,stage_1,1.0,2.1,166.14,162.0,4.05,0.0,0.0,0.0,156.0,0.44,5.99,2.94,0.277,0.0,0.372,0.0,0.0,1386.0,1498.0,396.0,3.0,2.0,3.0,0.0,0.0,0.0,0.8553,0.8553,0.0,0.0,0.0,-2.0,-0.9,-0.62,10.0,0.16,611.0,14.0,2018 Tour Cycliste International La Provence Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10,2018,vuelta-ciclista-a-la-region-de-murcia,result,,1.1,206.91,204.0,1.24,0.466,0.0,0.0,93.9,8.95,102.0,1.39,0.205,0.0,1.63,0.206,0.0,2784.0,2771.0,1199.0,27.0,3.0,1.0,1.0,0.0,1.0,0.8584,0.8066,0.6501,0.6501,0.6501,0.0,0.0,-0.14,7.0,0.25,450.0,125.0,2018 Vuelta Ciclista a la Region de Murcia Costa Calida.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10,2018,dubai-tour,stage_5,5.0,2.HC,129.79,105.0,4.99,2.32,0.0,0.0,41.5,3.92,63.5,2.32,16.1,0.146,18.4,3.16,0.0,337.0,337.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.07,-0.04,35.0,0.08,157.0,20.0,2018 Dubai Tour Stage 5.gpx,1.65,0.0,0.724,0.0,0.452,0.0
2018-02-10,2018,colombia-21,stage_5,5.0,2.1,166.91,162.0,3.91,0.0,0.0,0.0,9.11,0.5,155.0,2.01,0.88,0.11,0.928,0.0,0.0,2153.0,1491.0,2023.0,910.0,1.0,1.0,0.0,0.0,1.0,0.9996,0.9996,0.859,0.859,0.859,6.8,7.03,3.48,262.0,-0.82,165.0,14.0,2018 Colombia Oro y Paz Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10,2018,nc-south-africa,result,,NC,154.88,129.0,24.1,0.0,0.0,0.0,145.0,0.0,8.25,0.0,2.32,0.0,1.8,0.0,0.0,1294.0,1293.0,489.0,261.0,0.0,4.0,0.0,0.0,0.0,0.8548,0.8548,0.0,0.0,0.0,0.5,0.33,0.34,382.0,-0.08,351.0,100.0,2018 South African Road National Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10,2018,asian-cycling-championships-itt,result,,CC,22.47,16.8,5.56,0.0,0.0,0.0,19.9,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,197.0,197.0,155.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.4,-0.06,61.0,0.0,197.0,70.0,2018 ACC Asian Road Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10,2018,tour-cycliste-international-la-provence,stage_2,2.0,2.1,143.96,134.0,9.3,0.0,0.0,0.0,98.0,7.2,38.4,0.0,0.0,0.0,0.0,0.0,0.0,2565.0,1899.0,731.0,65.0,1.0,1.0,1.0,2.0,0.0,0.9989,0.9989,0.9989,0.9989,0.0,3.7,4.97,5.4,286.0,0.67,822.0,14.0,2018 Tour Cycliste International La Provence Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11,2018,trofeo-laigueglia,result,,1.HC,203.21,182.0,18.6,0.256,0.0,0.0,116.0,8.25,68.9,7.75,2.65,0.0,2.11,0.0,0.0,3018.0,3022.0,480.0,1.0,0.0,4.0,3.0,0.0,0.0,0.9491,0.9491,0.5731,0.0,0.0,-0.4,-2.2,-0.36,90.0,0.16,660.0,200.0,2018 Trofeo Laigueglia.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11,2018,colombia-21,stage_6,6.0,2.1,184.4,183.0,1.0,0.0,0.0,0.0,2.99,0.593,179.0,1.79,0.263,0.0,0.982,0.421,0.0,2755.0,2010.0,2182.0,910.0,1.0,0.0,1.0,0.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,5.9,6.33,5.82,423.0,-0.97,328.0,14.0,2018 Colombia Oro y Paz Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11,2018,clasica-de-almeria,result,,1.HC,191.28,183.0,0.4,0.0,0.001,0.0,123.0,0.365,61.1,0.0,6.95,0.0,6.95,0.0,0.0,1839.0,1889.0,805.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4625,0.4625,0.4625,0.4625,0.0,0.2,-0.1,-0.02,13.0,1.07,727.0,200.0,2018 GP Costa de Almeria.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11,2018,tour-cycliste-international-la-provence,stage_3,3.0,2.1,171.55,171.0,0.216,0.0,0.0,0.0,134.0,0.58,35.4,0.469,0.0,0.0,0.451,0.0,0.0,2382.0,2563.0,746.0,2.0,4.0,2.0,2.0,0.0,0.0,0.9192,0.9192,0.4766,0.0,0.0,-0.3,-0.3,-0.78,2.0,0.32,755.0,14.0,2018 Tour Cycliste International La Provence Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,2018,asian-championships-me,result,,CC,103.13,100.0,2.55,0.0,0.0,0.0,18.6,0.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,516.0,516.0,209.0,89.0,1.0,0.0,0.0,0.0,0.0,0.8444,0.0,0.0,0.0,0.0,-0.3,-0.47,-0.04,68.0,-0.06,123.0,250.0,2018 ACC Asian Road Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13,2018,tour-of-oman,stage_1,1.0,2.HC,164.25,148.0,0.144,0.0,0.0,0.0,44.3,0.8,103.0,0.554,15.5,0.0,16.2,0.169,0.0,841.0,1290.0,770.0,46.0,1.0,1.0,0.0,0.0,0.0,0.4605,0.4605,0.0,0.0,0.0,0.0,-0.3,-0.6,63.0,0.21,360.0,20.0,2018 Tour of Oman Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,2018,tour-of-oman,stage_2,2.0,2.HC,169.87,142.0,15.2,0.0,0.0,0.0,59.8,0.788,97.8,0.0,12.1,0.0,13.0,0.154,0.0,1955.0,2001.0,397.0,6.0,2.0,3.0,1.0,0.0,0.0,0.972,0.972,0.673,0.0,0.0,-0.2,-4.3,-2.6,345.0,0.18,193.0,20.0,2018 Tour of Oman Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,2018,ruta-del-sol,stage_1,1.0,2.HC,197.42,163.0,4.9,0.759,1.91,0.0,120.0,8.29,39.7,0.358,28.2,0.0,28.5,1.99,0.214,4657.0,4006.0,1145.0,0.0,2.0,2.0,2.0,0.0,1.0,0.9176,0.8348,0.8348,0.6619,0.6619,-1.3,-0.91,-0.08,321.0,0.34,1464.0,20.0,2018 Vuelta a Andalucia - Ruta Ciclista Del Sol Stage 1.gpx,0.0,0.051,0.0,0.051,0.0,0.051
2018-02-14,2018,volta-ao-algarve,stage_1,1.0,2.HC,191.45,180.0,10.6,0.217,0.0,0.0,108.0,0.0,83.0,0.0,0.238,0.0,0.324,0.192,0.0,1961.0,2003.0,348.0,2.0,6.0,0.0,1.0,0.0,0.0,0.9032,0.5749,0.5749,0.0,0.0,0.0,-0.4,-0.14,42.0,0.15,512.0,20.0,2018 Volta ao Algarve em Bicicleta Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,2018,african-cycling-championships-ttt,result,,CC,40.39,8.35,31.2,0.0,0.239,0.0,0.239,0.38,39.3,0.0,0.664,0.0,0.423,0.0,0.0,543.0,545.0,1653.0,1342.0,1.0,1.0,0.0,0.0,0.0,0.9969,0.9969,0.0,0.0,0.0,5.7,3.7,3.14,543.0,-0.0,543.0,,2018 CAC African Road Championships - TTT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,2018,volta-ao-algarve,stage_2,2.0,2.HC,187.04,185.0,0.786,0.612,0.0,0.0,45.0,0.626,139.0,1.73,0.379,0.0,0.583,0.119,0.0,3292.0,2433.0,886.0,0.0,4.0,3.0,1.0,0.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,6.5,6.1,5.96,363.0,0.37,624.0,20.0,2018 Volta ao Algarve em Bicicleta Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,2018,ruta-del-sol,stage_2,2.0,2.HC,139.85,131.0,6.67,0.676,0.0,0.0,90.0,4.16,44.1,0.0,2.95,0.0,2.98,0.0,0.0,2825.0,2601.0,1193.0,394.0,4.0,0.0,1.0,0.0,0.0,0.9969,0.9969,0.9969,0.0,0.0,11.0,12.67,8.98,2312.0,0.11,513.0,20.0,2018 Vuelta a Andalucia - Ruta Ciclista Del Sol Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,2018,tour-of-oman,stage_3,3.0,2.HC,180.17,160.0,0.887,0.0,0.246,0.0,75.8,2.27,84.1,0.0,18.0,0.0,19.4,0.246,0.0,1792.0,1640.0,397.0,1.0,2.0,2.0,1.0,0.0,0.0,0.9782,0.9782,0.3162,0.0,0.0,6.4,0.47,0.88,402.0,0.06,287.0,20.0,2018 Tour of Oman Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,2018,african-continental-championships-itt,result,,CC,40.39,8.35,31.2,0.0,0.239,0.0,0.239,0.38,39.3,0.0,0.664,0.0,0.423,0.0,0.0,543.0,545.0,1653.0,1342.0,1.0,1.0,0.0,0.0,0.0,0.9969,0.9969,0.0,0.0,0.0,5.7,3.7,3.14,543.0,-0.0,543.0,70.0,2018 CAC African Road Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,2018,volta-ao-algarve,stage_3,3.0,2.HC,20.13,17.3,1.85,0.278,0.0,0.0,19.0,0.33,0.0,0.0,0.662,0.0,0.662,0.0,0.0,201.0,203.0,89.0,8.0,1.0,0.0,0.0,0.0,0.0,0.8134,0.0,0.0,0.0,0.0,-0.7,-1.47,-1.02,6.0,-0.01,201.0,20.0,2018 Volta ao Algarve em Bicicleta Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,2018,ruta-del-sol,stage_3,3.0,2.HC,165.68,134.0,3.8,0.0,5.6,2.41,46.8,0.414,82.9,2.83,18.9,0.0,18.9,13.2,0.0,2963.0,3430.0,799.0,170.0,8.0,0.0,2.0,0.0,0.0,0.9864,0.7209,0.7209,0.0,0.0,0.1,-0.57,0.16,415.0,-0.18,966.0,20.0,2018 Vuelta a Andalucia - Ruta Ciclista Del Sol Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,2018,tour-of-oman,stage_4,4.0,2.HC,116.81,113.0,0.189,0.0,0.0,0.0,30.6,3.72,80.5,0.0,2.39,0.0,4.13,0.0,0.0,2611.0,2639.0,397.0,5.0,3.0,3.0,2.0,0.0,0.0,0.8707,0.8707,0.7664,0.0,0.0,0.6,0.13,-0.16,137.0,-0.01,1001.0,20.0,2018 Tour of Oman Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-17,2018,tour-of-oman,stage_5,5.0,2.HC,153.89,151.0,0.0,0.0,0.0,0.0,103.0,0.0,47.1,0.619,3.02,0.0,2.02,0.0,0.0,1927.0,1126.0,1212.0,411.0,1.0,2.0,0.0,0.0,1.0,0.9994,0.9994,0.9994,0.9994,0.9994,12.8,10.6,9.74,651.0,0.68,622.0,20.0,2018 Tour of Oman Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
